Check,Cross,Sound_P,Sound_N,Import.thisRepN,Import.thisTrialN,Import.thisN,Import.thisIndex,SS_Prac_Block_Loop.thisRepN,SS_Prac_Block_Loop.thisTrialN,SS_Prac_Block_Loop.thisN,SS_Prac_Block_Loop.thisIndex,SS_Prac_Instr_Loop.thisRepN,SS_Prac_Instr_Loop.thisTrialN,SS_Prac_Instr_Loop.thisN,SS_Prac_Instr_Loop.thisIndex,SS_Prac_Trial_Loop.thisRepN,SS_Prac_Trial_Loop.thisTrialN,SS_Prac_Trial_Loop.thisN,SS_Prac_Trial_Loop.thisIndex,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Line_SS_Instr_PreTrial.started,Line_SS_Instr_PreTrial.stopped,Circle_SS_Instr_PreTrial.started,Circle_SS_Instr_PreTrial.stopped,Score_SS_Intr_PreTrial.started,Score_SS_Intr_PreTrial.stopped,Ball_SS_Instr_PreTrial.started,Ball_SS_Instr_PreTrial.stopped,Text_1_SS_Instr_PreTrial.started,Text_1_SS_Instr_PreTrial.stopped,Text_2_SS_Instr_PreTrial.started,Text_2_SS_Instr_PreTrial.stopped,Text_3_SS_Instr_PreTrial.started,Text_3_SS_Instr_PreTrial.stopped,Resp_SS_Instr_PreTrial.keys,Resp_SS_Instr_PreTrial.started,Resp_SS_Instr_PreTrial.stopped,Line_SS_Instr_MainTrial.started,Line_SS_Instr_MainTrial.stopped,Score_SS_Instr_MainTrial.started,Score_SS_Instr_MainTrial.stopped,Ball_SS_Instr_MainTrial.started,Ball_SS_Instr_MainTrial.stopped,Text_1_SS_Instr_MainTrial.started,Text_1_SS_Instr_MainTrial.stopped,Text_2_SS_Instr_MainTrial.started,Text_2_SS_Instr_MainTrial.stopped,Text_3_SS_Instr_MainTrial.started,Text_3_SS_Instr_MainTrial.stopped,Resp_SS_Instr_MainTrial.keys,Resp_SS_Instr_MainTrial.started,Resp_SS_Instr_MainTrial.stopped,Resp_SS_Instr_MainTrial.rt,Line_SS_Prac_CountDown.started,Line_SS_Prac_CountDown.stopped,Text_SS_Prac_CountDown.started,Text_SS_Prac_CountDown.stopped,Score_SS_Prac_CountDown.started,Score_SS_Prac_CountDown.stopped,Line_SS_Prac_PreTrial.started,Line_SS_Prac_PreTrial.stopped,Score_SS_Prac_PreTrial.started,Score_SS_Prac_PreTrial.stopped,Circle_SS_Prac_PreTrial.started,Circle_SS_Prac_PreTrial.stopped,Ball_SS_Prac_PreTrial.started,Ball_SS_Prac_PreTrial.stopped,Line_SS_Prac_MainTrial.started,Line_SS_Prac_MainTrial.stopped,Score_SS_Prac_MainTrial.started,Score_SS_Prac_MainTrial.stopped,Ball_SS_Prac_MainTrial.started,Ball_SS_Prac_MainTrial.stopped,Resp_SS_Prac_MainTrial.keys,Resp_SS_Prac_MainTrial.rt,Resp_SS_Prac_MainTrial.started,Resp_SS_Prac_MainTrial.stopped,Practice,grp,go_color,default_color,block_num,dt,ct,key,rt,Correct,trial_Count,session,Sound_SS_Prac_PostTrial.started,Sound_SS_Prac_PostTrial.stopped,Line_SS_Prac_PostTrial.started,Line_SS_Prac_PostTrial.stopped,Image_SS_Prac_PostTrial.started,Image_SS_Prac_PostTrial.stopped,Score_SS_Prac_PostTrial.started,Score_SS_Prac_PostTrial.stopped,Ball_SS_Prac_PostTrial.started,Ball_SS_Prac_PostTrial.stopped,participant,session,date,expName,psychopyVersion,frameRate,
media/check.png,media/cross.png,media/coin.wav,media/buzz.wav,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,2020_Dec_28_2024,Stop_Signal_Drop,2020.1.3,59.994552481091866,
,,,,,,,,,,,,,,,,,,,,8.157221299945377,None,space,0.9124989999691024,8.157221299945377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,2020_Dec_28_2024,Stop_Signal_Drop,2020.1.3,59.994552481091866,
,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,23.079207799979486,None,23.079207799979486,None,23.079207799979486,None,23.079207799979486,None,23.079207799979486,None,23.079207799979486,None,23.079207799979486,None,None,23.079207799979486,None,23.69520219997503,None,23.69520219997503,None,23.69520219997503,None,23.69520219997503,None,23.69520219997503,None,23.69520219997503,None,j,23.69520219997503,None,0.502422200050205,24.33189609996043,None,24.33189609996043,None,24.33189609996043,None,27.322647299966775,None,27.322647299966775,None,27.322647299966775,None,27.322647299966775,None,27.94541159993969,None,27.94541159993969,None,27.94541159993969,None,j,0.5082512999651954,27.94541159993969,None,1,1,"[1, 1, 1]","[1, 1, 1]",1,-98.5,99,j,0.5082512999651954,1,0,1,28.533651999919673,None,28.563262999989092,None,28.563262999989092,None,28.563262999989092,None,28.563262999989092,None,1,1,2020_Dec_28_2024,Stop_Signal_Drop,2020.1.3,59.994552481091866,
,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.078383399988525,None,29.078383399988525,None,29.078383399988525,None,29.078383399988525,None,29.694145599962212,None,29.694145599962212,None,29.694145599962212,None,j,0.4954769000178203,29.694145599962212,None,1,1,"[1, 1, 1]","[1, 1, 1]",1,-98.5,99,j,0.4954769000178203,1,1,1,30.267131299967875,None,30.264946999959648,None,30.264946999959648,None,30.264946999959648,None,30.264946999959648,None,1,1,2020_Dec_28_2024,Stop_Signal_Drop,2020.1.3,59.994552481091866,
,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.79853639996145,None,30.79853639996145,None,30.79853639996145,None,30.79853639996145,None,31.410190099966712,None,31.410190099966712,None,31.410190099966712,None,j,0.49149379995651543,31.410190099966712,None,1,1,"[1, 1, 1]","[1, 1, 1]",1,-98.5,99,j,0.49149379995651543,1,2,1,31.96737169988919,None,31.965351599967107,None,31.965351599967107,None,31.965351599967107,None,31.965351599967107,None,1,1,2020_Dec_28_2024,Stop_Signal_Drop,2020.1.3,59.994552481091866,
,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.49271169991698,None,32.49271169991698,None,32.49271169991698,None,32.49271169991698,None,33.10856159997638,None,33.10856159997638,None,33.10856159997638,None,j,0.5132187999552116,33.10856159997638,None,1,1,"[1, 1, 1]","[1, 1, 1]",1,-98.5,99,j,0.5132187999552116,1,3,1,33.70055219999049,None,33.69749099994078,None,33.69749099994078,None,33.69749099994078,None,33.69749099994078,None,1,1,2020_Dec_28_2024,Stop_Signal_Drop,2020.1.3,59.994552481091866,
,,,,,,,,,,,,,,,,,,,,,,,,,,34.22251109988429,None,34.22251109988429,None,34.22251109988429,None,34.22251109988429,None,34.22251109988429,None,34.22251109988429,None,34.22251109988429,None,None,34.22251109988429,None,34.8514876998961,None,34.8514876998961,None,34.8514876998961,None,34.8514876998961,None,34.8514876998961,None,34.8514876998961,None,None,34.8514876998961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
