Check,Cross,Sound_P,Sound_N,Import.thisRepN,Import.thisTrialN,Import.thisN,Import.thisIndex,SS_Prac_Block_Loop.thisRepN,SS_Prac_Block_Loop.thisTrialN,SS_Prac_Block_Loop.thisN,SS_Prac_Block_Loop.thisIndex,SS_Prac_Instr_Loop.thisRepN,SS_Prac_Instr_Loop.thisTrialN,SS_Prac_Instr_Loop.thisN,SS_Prac_Instr_Loop.thisIndex,SS_Prac_Trial_Loop.thisRepN,SS_Prac_Trial_Loop.thisTrialN,SS_Prac_Trial_Loop.thisN,SS_Prac_Trial_Loop.thisIndex,SS_Block_Loop.thisRepN,SS_Block_Loop.thisTrialN,SS_Block_Loop.thisN,SS_Block_Loop.thisIndex,Show_Instr_Bool.thisRepN,Show_Instr_Bool.thisTrialN,Show_Instr_Bool.thisN,Show_Instr_Bool.thisIndex,SS_Instr_Loop.thisRepN,SS_Instr_Loop.thisTrialN,SS_Instr_Loop.thisN,SS_Instr_Loop.thisIndex,SS_Trial_Loop.thisRepN,SS_Trial_Loop.thisTrialN,SS_Trial_Loop.thisN,SS_Trial_Loop.thisIndex,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Line_SS_Instr_PreTrial.started,Line_SS_Instr_PreTrial.stopped,Circle_SS_Instr_PreTrial.started,Circle_SS_Instr_PreTrial.stopped,Score_SS_Intr_PreTrial.started,Score_SS_Intr_PreTrial.stopped,Ball_SS_Instr_PreTrial.started,Ball_SS_Instr_PreTrial.stopped,Text_1_SS_Instr_PreTrial.started,Text_1_SS_Instr_PreTrial.stopped,Text_2_SS_Instr_PreTrial.started,Text_2_SS_Instr_PreTrial.stopped,Text_3_SS_Instr_PreTrial.started,Text_3_SS_Instr_PreTrial.stopped,Resp_SS_Instr_PreTrial.keys,Resp_SS_Instr_PreTrial.started,Resp_SS_Instr_PreTrial.stopped,Line_SS_Instr_MainTrial.started,Line_SS_Instr_MainTrial.stopped,Score_SS_Instr_MainTrial.started,Score_SS_Instr_MainTrial.stopped,Ball_SS_Instr_MainTrial.started,Ball_SS_Instr_MainTrial.stopped,Text_1_SS_Instr_MainTrial.started,Text_1_SS_Instr_MainTrial.stopped,Text_2_SS_Instr_MainTrial.started,Text_2_SS_Instr_MainTrial.stopped,Text_3_SS_Instr_MainTrial.started,Text_3_SS_Instr_MainTrial.stopped,Resp_SS_Instr_MainTrial.keys,Resp_SS_Instr_MainTrial.rt,Resp_SS_Instr_MainTrial.started,Resp_SS_Instr_MainTrial.stopped,Resp_SS_Instr_PreTrial.rt,Line_SS_Prac_CountDown.started,Line_SS_Prac_CountDown.stopped,Text_SS_Prac_CountDown.started,Text_SS_Prac_CountDown.stopped,Score_SS_Prac_CountDown.started,Score_SS_Prac_CountDown.stopped,Line_SS_Prac_PreTrial.started,Line_SS_Prac_PreTrial.stopped,Score_SS_Prac_PreTrial.started,Score_SS_Prac_PreTrial.stopped,Circle_SS_Prac_PreTrial.started,Circle_SS_Prac_PreTrial.stopped,Ball_SS_Prac_PreTrial.started,Ball_SS_Prac_PreTrial.stopped,Line_SS_Prac_MainTrial.started,Line_SS_Prac_MainTrial.stopped,Score_SS_Prac_MainTrial.started,Score_SS_Prac_MainTrial.stopped,Ball_SS_Prac_MainTrial.started,Ball_SS_Prac_MainTrial.stopped,Resp_SS_Prac_MainTrial.keys,Resp_SS_Prac_MainTrial.rt,Resp_SS_Prac_MainTrial.started,Resp_SS_Prac_MainTrial.stopped,Practice,grp,go_color,default_color,block_num,dt,ct,key,rt,Correct,trial_Count,session,Sound_SS_Prac_PostTrial.started,Sound_SS_Prac_PostTrial.stopped,Line_SS_Prac_PostTrial.started,Line_SS_Prac_PostTrial.stopped,Image_SS_Prac_PostTrial.started,Image_SS_Prac_PostTrial.stopped,Score_SS_Prac_PostTrial.started,Score_SS_Prac_PostTrial.stopped,Ball_SS_Prac_PostTrial.started,Ball_SS_Prac_PostTrial.stopped,Instr_SS_Text.started,Instr_SS_Text.stopped,Instr_SS_Key.keys,Instr_SS_Key.rt,Instr_SS_Key.started,Instr_SS_Key.stopped,Text_Instr_Block_Num.started,Text_Instr_Block_Num.stopped,Resp_Instr_Block_Num.keys,Resp_Instr_Block_Num.rt,Resp_Instr_Block_Num.started,Resp_Instr_Block_Num.stopped,Line_SS_CountDown.started,Line_SS_CountDown.stopped,Text_SS_CountDown.started,Text_SS_CountDown.stopped,Line_SS_PreTrial.started,Line_SS_PreTrial.stopped,Circle_SS_PreTrial.started,Circle_SS_PreTrial.stopped,Ball_SS_PreTrial.started,Ball_SS_PreTrial.stopped,Line_SS_MainTrial.started,Line_SS_MainTrial.stopped,Ball_SS_MainTrial.started,Ball_SS_MainTrial.stopped,Resp_SS_MainTrial.keys,Resp_SS_MainTrial.rt,Resp_SS_MainTrial.started,Resp_SS_MainTrial.stopped,Sound_SS_PostTrial.started,Sound_SS_PostTrial.stopped,Line_SS_PostTrial.started,Line_SS_PostTrial.stopped,Image_SS_PostTrial.started,Image_SS_PostTrial.stopped,Ball_SS_PostTrial.started,Ball_SS_PostTrial.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49081139999907464,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,113.72017890005372,None,113.72017890005372,None,113.72017890005372,None,114.30383150000125,None,114.30383150000125,None,j,0.49081139999907464,114.30383150000125,None,114.83704208005219,None,114.82990900008008,None,114.82990900008008,None,114.82990900008008,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49727350007742643,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,115.3206424000673,None,115.3206424000673,None,115.3206424000673,None,115.90374700003304,None,115.90374700003304,None,j,0.49727350007742643,115.90374700003304,None,116.43727388004771,None,116.4294860000955,None,116.4294860000955,None,116.4294860000955,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5131080000428483,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,116.92036750004627,None,116.92036750004627,None,116.92036750004627,None,117.50391420000233,None,117.50391420000233,None,j,0.5131080000428483,117.50391420000233,None,118.07209947007941,None,118.0645957000088,None,118.0645957000088,None,118.0645957000088,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49570710002444685,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,118.55362020002212,None,118.55362020002212,None,118.55362020002212,None,119.1372877000831,None,119.1372877000831,None,j,0.49570710002444685,119.1372877000831,None,119.67028778004459,None,119.66398569999728,None,119.66398569999728,None,119.66398569999728,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49627750006038696,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,120.15697300003376,None,120.15697300003376,None,120.15697300003376,None,120.73696630005725,None,120.73696630005725,None,j,0.49627750006038696,120.73696630005725,None,121.27080368010792,None,121.26982990000397,None,121.26982990000397,None,121.26982990000397,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.37141230492333893,0.12858769507666107,[],99,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,121.7704588000197,None,121.7704588000197,None,121.7704588000197,None,122.35368560010102,None,122.35368560010102,None,None,,122.35368560010102,None,122.97047248010057,None,122.95981410006061,None,122.95981410006061,None,122.95981410006061,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.17279584791758462,0.3272041520824154,j,0.47598470002412796,0,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,123.44360140000936,None,123.44360140000936,None,123.44360140000936,None,124.03703910007607,None,124.03703910007607,None,j,0.47598470002412796,124.03703910007607,None,124.5541294800816,None,124.54523980000522,None,124.54523980000522,None,124.54523980000522,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.500147599959746,1,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,125.03898460010532,None,125.03898460010532,None,125.03898460010532,None,125.65297240007203,None,125.65297240007203,None,j,0.500147599959746,125.65297240007203,None,126.1875085800886,None,126.18116420006845,None,126.18116420006845,None,126.18116420006845,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.05391978615203942,0.4460802138479606,j,0.5246416999725625,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,126.67182300006971,None,126.67182300006971,None,126.67182300006971,None,127.26058810006361,None,127.26058810006361,None,j,0.5246416999725625,127.26058810006361,None,127.8038829899975,None,127.80922330007888,None,127.80922330007888,None,127.80922330007888,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.36364656838570025,0.13635343161429975,[],99,1,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,128.30408410006203,None,128.30408410006203,None,128.30408410006203,None,128.88737900007982,None,128.88737900007982,None,None,,128.88737900007982,None,129.50393488006665,None,129.49327870004345,None,129.49327870004345,None,129.49327870004345,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.1401965763972414,0.35980342360275863,j,0.502659699996002,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9793490000302,None,129.9793490000302,None,129.9793490000302,None,130.5704495999962,None,130.5704495999962,None,j,0.502659699996002,130.5704495999962,None,131.12213368008378,None,131.1163002999965,None,131.1163002999965,None,131.1163002999965,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4956470999168232,1,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,131.60619479999878,None,131.60619479999878,None,131.60619479999878,None,132.19384620001074,None,132.19384620001074,None,j,0.4956470999168232,132.19384620001074,None,132.72325048006604,None,132.7283852000255,None,132.7283852000255,None,132.7283852000255,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5305582999717444,0,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,133.220670800074,None,133.220670800074,None,133.220670800074,None,133.80664970004,None,133.80664970004,None,j,0.5305582999717444,133.80664970004,None,134.3538789900136,None,134.3642246000236,None,134.3642246000236,None,134.3642246000236,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49160660000052303,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,134.8539526000386,None,134.8539526000386,None,134.8539526000386,None,135.43768480001017,None,135.43768480001017,None,j,0.49160660000052303,135.43768480001017,None,135.97065238007343,None,135.96298930002376,None,135.96298930002376,None,135.96298930002376,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5005124999443069,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,136.45678450004198,None,136.45678450004198,None,136.45678450004198,None,137.05414970009588,None,137.05414970009588,None,j,0.5005124999443069,137.05414970009588,None,137.59124188001732,None,137.59205229999498,None,137.59205229999498,None,137.59205229999498,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5142908999696374,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,138.08807749999687,None,138.08807749999687,None,138.08807749999687,None,138.6873862000648,None,138.6873862000648,None,j,0.5142908999696374,138.6873862000648,None,139.23779778000898,None,139.23151569999754,None,139.23151569999754,None,139.23151569999754,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.43896001012070596,0.06103998987929404,[],99,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,139.7230622000061,None,139.7230622000061,None,139.7230622000061,None,140.32063830003608,None,140.32063830003608,None,None,,140.32063830003608,None,140.93922168009448,None,140.9317964001093,None,140.9317964001093,None,140.9317964001093,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.14688545147773988,0.3531145485222601,j,0.5047803999623284,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4205879000947,None,141.4205879000947,None,141.4205879000947,None,142.00828120007645,None,142.00828120007645,None,j,0.5047803999623284,142.00828120007645,None,142.53733139004325,None,142.54348380002193,None,142.54348380002193,None,142.54348380002193,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.46655269991606474,0,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0372706000926,None,143.0372706000926,None,143.0372706000926,None,143.6230544000864,None,143.6230544000864,None,j,0.46655269991606474,143.6230544000864,None,144.1231281800894,None,144.12071510008536,None,144.12071510008536,None,144.12071510008536,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5346398000838235,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,144.6042737000389,None,144.6042737000389,None,144.6042737000389,None,145.18756480002776,None,145.18756480002776,None,j,0.5346398000838235,145.18756480002776,None,145.7571957801003,None,145.7593248001067,None,145.7593248001067,None,145.7593248001067,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49124090000987053,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,146.25405119999778,None,146.25405119999778,None,146.25405119999778,None,146.83780800004024,None,146.83780800004024,None,j,0.49124090000987053,146.83780800004024,None,147.37082488001323,None,147.3648398000514,None,147.3648398000514,None,147.3648398000514,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5159980000462383,1,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,147.8541860000696,None,147.8541860000696,None,147.8541860000696,None,148.43767030001618,None,148.43767030001618,None,j,0.5159980000462383,148.43767030001618,None,148.9876225800719,None,148.9802483000094,None,148.9802483000094,None,148.9802483000094,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49178879999089986,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,149.47080940008163,None,149.47080940008163,None,149.47080940008163,None,150.05423870007508,None,150.05423870007508,None,j,0.49178879999089986,150.05423870007508,None,150.5877141800476,None,150.58035070006736,None,150.58035070006736,None,150.58035070006736,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4910158000420779,1,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,151.07081920001656,None,151.07081920001656,None,151.07081920001656,None,151.6542418000754,None,151.6542418000754,None,j,0.4910158000420779,151.6542418000754,None,152.1876381800277,None,152.18149980006274,None,152.18149980006274,None,152.18149980006274,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5131782999960706,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,152.67082160001155,None,152.67082160001155,None,152.67082160001155,None,153.25659560004715,None,153.25659560004715,None,j,0.5131782999960706,153.25659560004715,None,153.8043061800301,None,153.79644540010486,None,153.79644540010486,None,153.79644540010486,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5138057000003755,1,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,154.2897339001065,None,154.2897339001065,None,154.2897339001065,None,154.8877012000885,None,154.8877012000885,None,j,0.5138057000003755,154.8877012000885,None,155.43758668010122,None,155.43252560007386,None,155.43252560007386,None,155.43252560007386,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.15479448113871266,0.34520551886128736,j,0.5052305000135675,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,155.92110720009077,None,155.92110720009077,None,155.92110720009077,None,156.50436530006118,None,156.50436530006118,None,j,0.5052305000135675,156.50436530006118,None,157.0408896800829,None,157.04053740005475,None,157.04053740005475,None,157.04053740005475,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.19897575340872697,0.301024246591273,j,0.5044073000317439,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5376320000505,None,157.5376320000505,None,157.5376320000505,None,158.12092910008505,None,158.12092910008505,None,j,0.5044073000317439,158.12092910008505,None,158.67290078003424,None,158.66773990006186,None,158.66773990006186,None,158.66773990006186,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5080661999527365,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1545440000482,None,159.1545440000482,None,159.1545440000482,None,159.7415156000061,None,159.7415156000061,None,j,0.5080661999527365,159.7415156000061,None,160.2903416801011,None,160.29453720001038,None,160.29453720001038,None,160.29453720001038,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5075391000136733,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,160.78758370003197,None,160.78758370003197,None,160.78758370003197,None,161.37370850006118,None,161.37370850006118,None,j,0.5075391000136733,161.37370850006118,None,161.92102818009442,None,161.91417540004477,None,161.91417540004477,None,161.91417540004477,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5175878000445664,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,162.404438400059,None,162.404438400059,None,162.404438400059,None,162.98756160004996,None,162.98756160004996,None,j,0.5175878000445664,162.98756160004996,None,163.53776368002872,None,163.5309349000454,None,163.5309349000454,None,163.5309349000454,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49952039995696396,1,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,164.02277160005178,None,164.02277160005178,None,164.02277160005178,None,164.6223333000671,None,164.6223333000671,None,j,0.49952039995696396,164.6223333000671,None,165.15606678002513,None,165.148670900031,None,165.148670900031,None,165.148670900031,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.48025469994172454,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,165.64016070007347,None,165.64016070007347,None,165.64016070007347,None,166.22484580008313,None,166.22484580008313,None,j,0.48025469994172454,166.22484580008313,None,166.73811528009827,None,166.72904620005284,None,166.72904620005284,None,166.72904620005284,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
